PROC_TRACEINFO,Binar OP130_Resultat_Global_v
I-B-XA1207672-190429-01040,0
I-B-XA1207672-190830-04060,0
I-B-XA1207672-190712-01089,0
I-B-XA1207672-190905-03876,0
I-B-XA1207672-190520-00232,0
I-B-XA1207672-190627-01199,0
I-B-XA1207672-190508-03140,0
I-B-XA1207672-190907-02139,0
I-B-XA1207672-190712-01435,0
I-B-XA1207672-190802-02600,0
I-B-XA1207672-190830-02710,0
I-B-XA1207672-190801-01406,0
I-B-XA1207672-190831-00837,0
I-B-XA1207672-190831-00461,0
I-B-XA1207672-190429-00302,0
I-B-XA1207672-190802-01978,0
I-B-XA1207672-190727-00989,0
I-B-XA1207672-190502-02565,0
I-B-XA1207672-190830-05027,0
I-B-XA1207672-190713-00234,0
I-B-XA1207672-190830-01131,0
I-B-XA1207672-190425-01176,0
I-B-XA1207672-190503-02273,0
I-B-XA1207672-190904-01666,0
I-B-XA1207672-190513-00959,0
I-B-XA1207672-190502-00026,0
I-B-XA1207672-190905-01563,0
I-B-XA1207672-190504-00292,0
I-B-XA1207672-190508-03237,0
I-B-XA1207672-190828-02075,0
I-B-XA1207672-190508-02185,0
I-B-XA1207672-190803-00374,0
I-B-XA1207672-190503-02628,0
I-B-XA1207672-190701-00494,0
I-B-XA1207672-190802-00006,0
I-B-XA1207672-190508-03788,0
I-B-XA1207672-190907-01629,0
I-B-XA1207672-190829-00828,0
I-B-XA1207672-190828-00947,0
I-B-XA1207672-190801-01337,0
I-B-XA1207672-190830-00881,0
I-B-XA1207672-190429-00569,0
I-B-XA1207672-190803-00429,0
I-B-XA1207672-190828-01694,0
I-B-XA1207672-190530-03845,0
I-B-XA1207672-190828-03130,0
I-B-XA1207672-190706-01441,0
I-B-XA1207672-190828-01276,0
I-B-XA1207672-190906-00574,0
I-B-XA1207672-190729-00059,0
I-B-XA1207672-190706-01216,0
I-B-XA1207672-190429-00861,0
I-B-XA1207672-190830-03927,0
I-B-XA1207672-190905-03718,0
I-B-XA1207672-190904-01613,0
I-B-XA1207672-190610-01005,0
I-B-XA1207672-190828-02061,0
I-B-XA1207672-190503-03421,0
I-B-XA1207672-190713-00799,0
I-B-XA1207672-190906-02389,0
I-B-XA1207672-190712-01251,0
I-B-XA1207672-190504-01978,0
I-B-XA1207672-190706-01258,0
I-B-XA1207672-190513-00969,0
I-B-XA1207672-190424-02427,0
I-B-XA1207672-190815-00365,0
I-B-XA1207672-190513-01455,0
I-B-XA1207672-190907-00568,0
I-B-XA1207672-190528-01587,0
I-B-XA1207672-190727-00953,0
I-B-XA1207672-190906-01236,0
I-B-XA1207672-190528-02391,0
I-B-XA1207672-190828-01130,0
I-B-XA1207672-190610-00375,0
I-B-XA1207672-190504-01994,0
I-B-XA1207672-190424-02231,0
I-B-XA1207672-190828-02097,0
I-B-XA1207672-190905-00605,0
I-B-XA1207672-190527-00839,0
I-B-XA1207672-190801-02378,0
I-B-XA1207672-190503-00175,0
I-B-XA1207672-190830-02007,0
I-B-XA1207672-190801-01027,0
I-B-XA1207672-190907-02326,0
I-B-XA1207672-190502-02544,0
I-B-XA1207672-190713-00854,0
I-B-XA1207672-190803-00063,0
I-B-XA1207672-190502-02961,0
I-B-XA1207672-190520-00282,0
I-B-XA1207672-190906-00100,0
I-B-XA1207672-190706-01394,0
I-B-XA1207672-190830-04772,0
I-B-XA1207672-190727-00769,0
I-B-XA1207672-190815-00655,0
I-B-XA1207672-190610-00847,0
I-B-XA1207672-190528-01951,0
I-B-XA1207672-190701-00766,0
I-B-XA1207672-190519-00056,0
I-B-XA1207672-190429-00509,0
I-B-XA1207672-190713-00687,0
I-B-XA1207672-190906-01366,0
I-B-XA1207672-190815-00919,0
I-B-XA1207672-190530-03384,0
I-B-XA1207672-190425-00221,0
I-B-XA1207672-190429-00134,0
I-B-XA1207672-190831-00652,0
I-B-XA1207672-190527-00700,0
I-B-XA1207672-190830-01093,0
I-B-XA1207672-190503-03619,0
I-B-XA1207672-190513-00622,0
I-B-XA1207672-190712-03153,0
I-B-XA1207672-190907-00559,0
I-B-XA1207672-190830-02335,0
I-B-XA1207672-190508-03150,0
I-B-XA1207672-190429-01294,0
I-B-XA1207672-190502-01475,0
I-B-XA1207672-190906-01367,0
I-B-XA1207672-190504-01819,0
I-B-XA1207672-190712-00902,0
I-B-XA1207672-190502-02221,0
I-B-XA1207672-190830-04242,0
I-B-XA1207672-190504-01974,0
I-B-XA1207672-190905-00357,0
I-B-XA1207672-190830-04670,0
I-B-XA1207672-190829-00437,0
I-B-XA1207672-190905-04241,0
I-B-XA1207672-190712-03627,0
I-B-XA1207672-190727-00784,0
I-B-XA1207672-190803-00434,0
I-B-XA1207672-190815-01201,0
I-B-XA1207672-190520-01109,0
I-B-XA1207672-190830-00733,0
I-B-XA1207672-190802-00635,0
I-B-XA1207672-190627-01467,0
I-B-XA1207672-190502-01247,0
I-B-XA1207672-190905-03709,0
I-B-XA1207672-190701-00447,0
I-B-XA1207672-190801-02363,0
I-B-XA1207672-190906-03682,0
I-B-XA1207672-190905-03024,0
I-B-XA1207672-190905-03536,0
I-B-XA1207672-190729-00077,0
I-B-XA1207672-190629-00869,0
I-B-XA1207672-190905-01624,0
I-B-XA1207672-190429-00481,0
I-B-XA1207672-190802-01845,0
I-B-XA1207672-190610-00118,0
I-B-XA1207672-190508-03858,0
I-B-XA1207672-190706-02139,0
I-B-XA1207672-190828-00864,0
I-B-XA1207672-190503-04153,0
I-B-XA1207672-190803-00185,0
I-B-XA1207672-190822-00653,0
I-B-XA1207672-190802-01877,0
I-B-XA1207672-190830-00680,0
I-B-XA1207672-190906-02576,0
I-B-XA1207672-190712-03913,0
I-B-XA1207672-190906-02607,0
I-B-XA1207672-190508-03818,0
I-B-XA1207672-190629-01019,0
I-B-XA1207672-190830-00920,0
I-B-XA1207672-190802-01517,0
I-B-XA1207672-190513-00698,0
I-B-XA1207672-190830-02948,0
I-B-XA1207672-190906-03791,0
I-B-XA1207672-190801-01570,0
I-B-XA1207672-190610-00629,0
I-B-XA1207672-190831-00228,0
I-B-XA1207672-190429-00087,0
I-B-XA1207672-190802-00080,0
I-B-XA1207672-190527-00100,0
I-B-XA1207672-190513-01376,0
I-B-XA1207672-190513-00005,0
I-B-XA1207672-190801-02368,0
I-B-XA1207672-190815-00093,0
I-B-XA1207672-190830-02524,0
I-B-XA1207672-190422-00669,0
I-B-XA1207672-190830-02129,0
I-B-XA1207672-190706-02651,0
I-B-XA1207672-190802-00008,0
I-B-XA1207672-190502-03000,0
I-B-XA1207672-190503-02599,0
I-B-XA1207672-190508-03561,0
I-B-XA1207672-190629-00876,0
I-B-XA1207672-190815-00101,0
I-B-XA1207672-190503-02216,0
I-B-XA1207672-190830-04268,0
I-B-XA1207672-190906-02938,0
I-B-XA1207672-190715-00028,0
I-B-XA1207672-190803-00570,0
I-B-XA1207672-190729-00021,0
I-B-XA1207672-190907-00453,0
I-B-XA1207672-190712-03418,0
I-B-XA1207672-190907-02057,0
I-B-XA1207672-190627-00793,0
I-B-XA1207672-190905-01176,0
I-B-XA1207672-190427-02186,0
I-B-XA1207672-190801-02018,0
I-B-XA1207672-190503-03197,0
I-B-XA1207672-190815-00991,0
I-B-XA1207672-190706-02375,0
I-B-XA1207672-190701-00324,0
I-B-XA1207672-190425-00708,0
I-B-XA1207672-190713-00111,0
I-B-XA1207672-190427-02269,0
I-B-XA1207672-190822-00644,0
I-B-XA1207672-190503-00495,0
I-B-XA1207672-190802-03003,0
I-B-XA1207672-190815-00395,0
I-B-XA1207672-190830-02818,0
I-B-XA1207672-190429-00452,0
I-B-XA1207672-190713-00758,0
I-B-XA1207672-190905-01067,0
I-B-XA1207672-190802-00902,0
I-B-XA1207672-190504-01632,0
I-B-XA1207672-190906-02748,0
I-B-XA1207672-190905-01241,0
I-B-XA1207672-190424-01986,0
I-B-XA1207672-190712-03220,0
I-B-XA1207672-190627-01805,0
I-B-XA1207672-190520-00195,0
I-B-XA1207672-190621-00889,0
I-B-XA1207672-190830-02692,0
I-B-XA1207672-190713-00103,0
I-B-XA1207672-190830-03816,0
I-B-XA1207672-190520-00738,0
I-B-XA1207672-190528-02680,0
I-B-XA1207672-190803-00698,0
I-B-XA1207672-190706-02391,0
I-B-XA1207672-190801-02169,0
I-B-XA1207672-190802-00624,0
I-B-XA1207672-190527-00410,0
I-B-XA1207672-190803-00675,0
I-B-XA1207672-190520-00684,0
I-B-XA1207672-190828-01248,0
I-B-XA1207672-190424-02360,0
I-B-XA1207672-190830-04983,0
I-B-XA1207672-190713-00443,0
I-B-XA1207672-190513-00257,0
I-B-XA1207672-190815-00702,0
I-B-XA1207672-190503-02378,0
I-B-XA1207672-190429-00949,0
I-B-XA1207672-190504-00208,0
I-B-XA1207672-190715-00407,0
I-B-XA1207672-190830-05031,0
I-B-XA1207672-190830-00860,0
I-B-XA1207672-190513-00193,0
I-B-XA1207672-190828-01288,0
I-B-XA1207672-190906-02714,0
I-B-XA1207672-190508-03570,0
I-B-XA1207672-190627-01570,0
I-B-XA1207672-190424-02478,0
I-B-XA1207672-190727-01159,0
I-B-XA1207672-190906-00302,0
I-B-XA1207672-190424-02162,0
I-B-XA1207672-190828-01045,0
I-B-XA1207672-190513-01370,0
I-B-XA1207672-190905-00841,0
I-B-XA1207672-190828-02895,0
I-B-XA1207672-190906-00596,0
I-B-XA1207672-190621-00744,0
I-B-XA1207672-190727-01245,0
I-B-XA1207672-190801-02443,0
I-B-XA1207672-190425-00901,0
I-B-XA1207672-190610-00894,0
I-B-XA1207672-190531-00047,0
I-B-XA1207672-190727-00903,0
I-B-XA1207672-190906-04015,0
I-B-XA1207672-190905-00784,0
I-B-XA1207672-190801-02456,0
I-B-XA1207672-190828-00748,0
I-B-XA1207672-190713-00430,0
I-B-XA1207672-190801-03675,0
I-B-XA1207672-190907-01355,0
I-B-XA1207672-190701-00614,0
I-B-XA1207672-190713-00370,0
I-B-XA1207672-190502-02746,0
I-B-XA1207672-190528-02311,0
I-B-XA1207672-190830-00770,0
I-B-XA1207672-190822-00441,0
I-B-XA1207672-190803-00188,0
I-B-XA1207672-190504-00114,0
I-B-XA1207672-190621-01053,0
I-B-XA1207672-190830-04897,0
I-B-XA1207672-190830-04038,0
I-B-XA1207672-190801-01683,0
I-B-XA1207672-190508-02239,0
I-B-XA1207672-190815-00920,0
I-B-XA1207672-190815-00030,0
I-B-XA1207672-190508-01096,0
I-B-XA1207672-190828-01880,0
I-B-XA1207672-190425-01052,0
I-B-XA1207672-190906-01576,0
I-B-XA1207672-190815-00654,0
I-B-XA1207672-190527-00117,0
I-B-XA1207672-190425-00561,0
I-B-XA1207672-190427-02108,0
I-B-XA1207672-190627-01195,0
I-B-XA1207672-190727-01343,0
I-B-XA1207672-190528-01920,0
I-B-XA1207672-190530-03306,0
I-B-XA1207672-190513-01494,0
I-B-XA1207672-190502-02685,0
I-B-XA1207672-190502-02826,0
I-B-XA1207672-190706-02483,0
I-B-XA1207672-190424-01028,0
I-B-XA1207672-190424-02855,0
I-B-XA1207672-190503-02671,0
I-B-XA1207672-190815-01795,0
I-B-XA1207672-190906-04019,0
I-B-XA1207672-190712-01175,0
I-B-XA1207672-190513-01599,0
I-B-XA1207672-190520-01326,0
I-B-XA1207672-190729-00093,0
I-B-XA1207672-190502-02660,0
I-B-XA1207672-190828-02156,0
I-B-XA1207672-190513-00985,0
I-B-XA1207672-190906-02908,0
I-B-XA1207672-190802-03086,0
I-B-XA1207672-190904-01713,0
I-B-XA1207672-190513-00526,0
I-B-XA1207672-190830-01687,0
I-B-XA1207672-190504-01881,0
I-B-XA1207672-190627-01835,0
I-B-XA1207672-190425-00462,0
I-B-XA1207672-190528-01725,0
I-B-XA1207672-190530-02995,0
I-B-XA1207672-190629-00772,0
I-B-XA1207672-190429-00654,0
I-B-XA1207672-190424-02603,0
I-B-XA1207672-190906-02796,1
I-B-XA1207672-190821-01166,0
I-B-XA1207672-190530-03880,0
I-B-XA1207672-190627-01898,0
I-B-XA1207672-190802-00374,0
I-B-XA1207672-190802-01903,0
I-B-XA1207672-190906-00700,0
I-B-XA1207672-190513-00080,0
I-B-XA1207672-190801-01234,0
I-B-XA1207672-190801-03701,0
I-B-XA1207672-190907-01530,0
I-B-XA1207672-190907-00398,0
I-B-XA1207672-190627-00994,0
I-B-XA1207672-190712-03227,0
I-B-XA1207672-190904-01702,0
I-B-XA1207672-190905-00714,0
I-B-XA1207672-190425-00635,0
I-B-XA1207672-190504-00296,0
I-B-XA1207672-190530-03222,0
I-B-XA1207672-190830-04633,0
I-B-XA1207672-190906-00720,0
I-B-XA1207672-190905-04159,0
I-B-XA1207672-190528-03388,0
I-B-XA1207672-190504-00016,0
I-B-XA1207672-190712-03834,0
I-B-XA1207672-190610-00500,0
I-B-XA1207672-190907-01460,0
I-B-XA1207672-190712-03735,0
I-B-XA1207672-190504-00273,0
I-B-XA1207672-190706-01903,0
I-B-XA1207672-190803-00369,0
I-B-XA1207672-190815-01687,0
I-B-XA1207672-190801-02572,0
I-B-XA1207672-190610-00130,0
I-B-XA1207672-190520-00806,0
I-B-XA1207672-190531-00295,0
I-B-XA1207672-190508-03905,0
I-B-XA1207672-190527-00636,0
I-B-XA1207672-190424-02487,0
I-B-XA1207672-190803-00213,0
I-B-XA1207672-190801-01559,0
I-B-XA1207672-190621-03266,0
I-B-XA1207672-190424-01964,0
I-B-XA1207672-190422-00242,0
I-B-XA1207672-190513-00774,0
I-B-XA1207672-190828-01685,0
I-B-XA1207672-190907-00476,0
I-B-XA1207672-190803-00076,0
I-B-XA1207672-190801-01574,0
I-B-XA1207672-190905-00470,0
I-B-XA1207672-190520-00198,0
I-B-XA1207672-190610-00014,0
I-B-XA1207672-190815-00378,0
I-B-XA1207672-190520-00692,0
I-B-XA1207672-190802-02234,0
I-B-XA1207672-190803-00616,0
I-B-XA1207672-190427-02363,0
I-B-XA1207672-190508-01924,0
I-B-XA1207672-190520-00363,0
I-B-XA1207672-190815-01494,0
I-B-XA1207672-190831-00728,0
I-B-XA1207672-190425-00719,0
I-B-XA1207672-190503-00746,0
I-B-XA1207672-190528-03128,0
I-B-XA1207672-190828-01389,0
I-B-XA1207672-190905-04127,0
I-B-XA1207672-190627-01192,0
I-B-XA1207672-190706-02137,0
I-B-XA1207672-190513-00663,0
I-B-XA1207672-190801-01207,0
I-B-XA1207672-190802-01293,0
I-B-XA1207672-190907-01129,0
I-B-XA1207672-190829-00777,0
I-B-XA1207672-190905-03266,0
I-B-XA1207672-190803-00598,0
I-B-XA1207672-190520-00487,0
I-B-XA1207672-190627-01896,0
I-B-XA1207672-190713-00756,0
I-B-XA1207672-190828-02932,0
I-B-XA1207672-190508-02631,0
I-B-XA1207672-190504-01885,0
I-B-XA1207672-190422-00500,0
I-B-XA1207672-190509-00002,0
I-B-XA1207672-190528-03132,0
I-B-XA1207672-190828-03136,0
I-B-XA1207672-190830-02215,0
I-B-XA1207672-190508-03772,0
I-B-XA1207672-190712-01164,0
I-B-XA1207672-190627-01829,0
I-B-XA1207672-190829-00341,0
I-B-XA1207672-190815-00049,0
I-B-XA1207672-190530-03036,0
I-B-XA1207672-190530-03813,0
I-B-XA1207672-190830-02762,0
I-B-XA1207672-190508-02549,0
I-B-XA1207672-190513-00044,0
I-B-XA1207672-190831-00550,0
I-B-XA1207672-190802-00412,0
I-B-XA1207672-190701-00670,0
I-B-XA1207672-190831-00831,0
I-B-XA1207672-190422-00538,0
I-B-XA1207672-190905-03373,0
I-B-XA1207672-190425-00044,0
I-B-XA1207672-190803-00130,0
I-B-XA1207672-190905-04035,0
I-B-XA1207672-190615-01629,0
I-B-XA1207672-190621-01221,0
I-B-XA1207672-190907-01407,0
I-B-XA1207672-190815-01390,0
I-B-XA1207672-190504-01647,0
I-B-XA1207672-190907-01861,0
I-B-XA1207672-190830-03105,1
I-B-XA1207672-190503-02440,0
I-B-XA1207672-190906-00616,0
I-B-XA1207672-190513-00234,0
I-B-XA1207672-190815-00088,0
I-B-XA1207672-190906-00055,0
I-B-XA1207672-190528-01905,0
I-B-XA1207672-190905-01426,0
I-B-XA1207672-190907-02000,0
I-B-XA1207672-190503-02913,0
I-B-XA1207672-190906-03454,0
I-B-XA1207672-190712-01875,0
I-B-XA1207672-190520-00569,0
I-B-XA1207672-190906-01995,0
I-B-XA1207672-190528-01523,0
I-B-XA1207672-190528-01560,0
I-B-XA1207672-190508-02128,0
I-B-XA1207672-190712-03993,0
I-B-XA1207672-190520-00794,0
I-B-XA1207672-190508-01098,0
I-B-XA1207672-190906-03808,0
I-B-XA1207672-190504-00451,0
I-B-XA1207672-190701-00335,0
I-B-XA1207672-190713-00207,0
I-B-XA1207672-190828-01142,0
I-B-XA1207672-190829-00759,0
I-B-XA1207672-190906-00190,0
I-B-XA1207672-190528-03079,0
I-B-XA1207672-190907-00462,0
I-B-XA1207672-190828-01606,0
I-B-XA1207672-190528-02673,0
I-B-XA1207672-190815-00415,0
I-B-XA1207672-190610-00369,0
I-B-XA1207672-190621-01295,0
I-B-XA1207672-190610-00878,0
I-B-XA1207672-190527-00743,0
I-B-XA1207672-190828-03196,0
I-B-XA1207672-190904-01402,0
I-B-XA1207672-190830-00727,0
I-B-XA1207672-190830-01177,0
I-B-XA1207672-190906-02753,0
I-B-XA1207672-190830-03887,0
I-B-XA1207672-190905-04048,0
I-B-XA1207672-190815-00121,0
I-B-XA1207672-190907-02573,0
I-B-XA1207672-190503-00131,0
I-B-XA1207672-190509-00058,0
I-B-XA1207672-190830-02815,0
I-B-XA1207672-190831-00502,0
I-B-XA1207672-190621-01070,0
I-B-XA1207672-190905-03830,0
I-B-XA1207672-190520-01051,0
I-B-XA1207672-190830-02203,0
I-B-XA1207672-190802-01528,0
I-B-XA1207672-190729-00064,0
I-B-XA1207672-190712-03985,0
I-B-XA1207672-190906-03103,0
I-B-XA1207672-190422-00549,0
I-B-XA1207672-190429-00886,0
I-B-XA1207672-190528-02734,0
I-B-XA1207672-190905-00972,0
I-B-XA1207672-190425-00964,0
I-B-XA1207672-190424-02128,0
I-B-XA1207672-190527-00404,0
I-B-XA1207672-190801-02647,0
I-B-XA1207672-190828-01993,0
I-B-XA1207672-190513-00649,1
I-B-XA1207672-190830-04302,0
I-B-XA1207672-190527-00127,0
I-B-XA1207672-190904-01482,0
I-B-XA1207672-190429-01246,0
I-B-XA1207672-190706-01238,0
I-B-XA1207672-190831-00130,0
I-B-XA1207672-190802-01587,0
I-B-XA1207672-190520-00888,0
I-B-XA1207672-190828-00826,0
I-B-XA1207672-190828-03514,0
I-B-XA1207672-190425-00848,0
I-B-XA1207672-190610-00591,0
I-B-XA1207672-190801-02202,0
I-B-XA1207672-190425-00223,0
I-B-XA1207672-190801-01163,0
I-B-XA1207672-190802-02523,0
I-B-XA1207672-190803-00001,0
I-B-XA1207672-190713-00417,0
I-B-XA1207672-190713-00657,0
I-B-XA1207672-190904-01255,0
I-B-XA1207672-190830-05007,0
I-B-XA1207672-190830-04367,0
I-B-XA1207672-190828-01012,0
I-B-XA1207672-190528-02474,0
I-B-XA1207672-190427-02244,0
I-B-XA1207672-190508-02833,0
I-B-XA1207672-190907-00798,0
I-B-XA1207672-190508-02970,0
I-B-XA1207672-190906-01816,0
I-B-XA1207672-190830-02133,0
I-B-XA1207672-190830-03997,0
I-B-XA1207672-190504-00707,0
I-B-XA1207672-190801-03558,0
I-B-XA1207672-190829-00309,0
I-B-XA1207672-190627-01180,0
I-B-XA1207672-190906-01169,0
I-B-XA1207672-190627-01188,0
I-B-XA1207672-190801-01449,0
I-B-XA1207672-190801-01595,0
I-B-XA1207672-190712-01114,0
I-B-XA1207672-190706-01647,0
I-B-XA1207672-190508-02333,0
I-B-XA1207672-190503-03224,0
I-B-XA1207672-190427-02220,0
I-B-XA1207672-190527-00473,0
I-B-XA1207672-190520-00432,0
I-B-XA1207672-190906-02127,0
I-B-XA1207672-190829-00466,0
I-B-XA1207672-190527-00754,0
I-B-XA1207672-190528-03196,0
I-B-XA1207672-190906-02896,0
I-B-XA1207672-190424-02808,0
I-B-XA1207672-190712-01328,0
I-B-XA1207672-190712-03818,0
I-B-XA1207672-190906-03305,0
I-B-XA1207672-190802-00420,0
I-B-XA1207672-190504-01312,0
I-B-XA1207672-190801-01097,0
I-B-XA1207672-190801-01175,0
I-B-XA1207672-190528-03129,0
I-B-XA1207672-190830-04445,0
I-B-XA1207672-190513-01192,0
I-B-XA1207672-190513-01188,0
I-B-XA1207672-190502-01179,0
I-B-XA1207672-190802-00285,0
I-B-XA1207672-190504-01737,0
I-B-XA1207672-190706-01434,0
I-B-XA1207672-190802-01989,0
I-B-XA1207672-190527-00778,0
I-B-XA1207672-190503-02597,0
I-B-XA1207672-190715-00267,0
I-B-XA1207672-190508-02324,0
I-B-XA1207672-190503-02195,0
I-B-XA1207672-190713-00096,0
I-B-XA1207672-190528-01375,0
I-B-XA1207672-190508-03275,0
I-B-XA1207672-190729-00192,0
I-B-XA1207672-190703-00897,0
I-B-XA1207672-190830-05051,0
I-B-XA1207672-190815-00958,0
I-B-XA1207672-190530-03146,0
I-B-XA1207672-190801-01152,0
I-B-XA1207672-190627-01561,0
I-B-XA1207672-190829-00539,0
I-B-XA1207672-190627-01706,0
I-B-XA1207672-190424-00993,0
I-B-XA1207672-190706-01220,0
I-B-XA1207672-190830-03865,0
I-B-XA1207672-190815-00931,0
I-B-XA1207672-190905-01548,0
I-B-XA1207672-190906-03174,0
I-B-XA1207672-190828-03616,0
I-B-XA1207672-190519-00013,0
I-B-XA1207672-190715-00260,0
I-B-XA1207672-190906-02526,0
I-B-XA1207672-190610-00219,0
I-B-XA1207672-190802-01455,0
I-B-XA1207672-190828-01307,0
I-B-XA1207672-190801-01380,0
I-B-XA1207672-190727-01495,0
I-B-XA1207672-190830-02074,0
I-B-XA1207672-190712-01149,0
I-B-XA1207672-190508-01863,0
I-B-XA1207672-190706-02332,0
I-B-XA1207672-190706-02395,0
I-B-XA1207672-190508-02852,0
I-B-XA1207672-190803-00304,0
I-B-XA1207672-190713-00865,0
I-B-XA1207672-190905-04315,0
I-B-XA1207672-190828-00796,0
I-B-XA1207672-190520-01161,0
I-B-XA1207672-190906-03802,0
I-B-XA1207672-190429-00116,0
I-B-XA1207672-190706-01462,0
I-B-XA1207672-190712-00780,0
I-B-XA1207672-190531-00312,0
I-B-XA1207672-190425-01172,0
I-B-XA1207672-190422-00730,0
I-B-XA1207672-190520-00162,0
I-B-XA1207672-190629-00774,0
I-B-XA1207672-190801-02261,0
I-B-XA1207672-190504-01228,0
I-B-XA1207672-190905-00543,0
I-B-XA1207672-190906-03388,0
I-B-XA1207672-190629-00911,0
I-B-XA1207672-190422-00479,0
I-B-XA1207672-190530-04405,0
I-B-XA1207672-190527-00103,0
I-B-XA1207672-190829-00795,0
I-B-XA1207672-190713-00947,0
I-B-XA1207672-190513-00648,0
I-B-XA1207672-190424-00980,0
I-B-XA1207672-190530-03737,0
I-B-XA1207672-190712-01144,0
I-B-XA1207672-190828-01992,0
I-B-XA1207672-190424-03243,0
I-B-XA1207672-190727-01020,0
I-B-XA1207672-190713-00978,0
I-B-XA1207672-190905-03449,0
I-B-XA1207672-190905-01375,0
I-B-XA1207672-190801-01709,0
I-B-XA1207672-190531-00326,0
I-B-XA1207672-190906-02915,0
I-B-XA1207672-190424-03081,0
I-B-XA1207672-190527-00461,0
I-B-XA1207672-190830-03357,0
I-B-XA1207672-190527-00249,0
I-B-XA1207672-190629-01044,0
I-B-XA1207672-190907-01280,0
I-B-XA1207672-190508-02657,0
I-B-XA1207672-190504-00521,0
I-B-XA1207672-190508-03873,0
I-B-XA1207672-190906-03310,0
I-B-XA1207672-190424-01066,0
I-B-XA1207672-190801-01458,0
I-B-XA1207672-190701-00613,0
I-B-XA1207672-190520-00407,0
I-B-XA1207672-190830-05041,0
I-B-XA1207672-190508-02500,0
I-B-XA1207672-190424-02182,0
I-B-XA1207672-190528-02276,0
I-B-XA1207672-190712-03277,0
I-B-XA1207672-190830-04013,1
I-B-XA1207672-190513-01450,0
I-B-XA1207672-190425-01182,0
I-B-XA1207672-190831-00369,0
I-B-XA1207672-190727-01039,0
I-B-XA1207672-190905-00351,0
I-B-XA1207672-190906-00941,0
I-B-XA1207672-190802-03036,0
I-B-XA1207672-190422-00662,0
I-B-XA1207672-190610-00906,0
I-B-XA1207672-190530-04076,0
I-B-XA1207672-190429-00371,0
I-B-XA1207672-190906-02378,0
I-B-XA1207672-190503-03265,0
I-B-XA1207672-190713-00815,0
I-B-XA1207672-190831-00385,0
I-B-XA1207672-190830-03332,0
I-B-XA1207672-190907-01335,0
I-B-XA1207672-190629-01015,0
I-B-XA1207672-190802-01329,0
I-B-XA1207672-190802-01493,0
I-B-XA1207672-190802-02481,0
I-B-XA1207672-190905-00764,0
I-B-XA1207672-190830-03828,0
I-B-XA1207672-190712-01513,0
I-B-XA1207672-190906-03875,1
I-B-XA1207672-190828-01202,0
I-B-XA1207672-190621-00837,0
I-B-XA1207672-190629-00796,0
I-B-XA1207672-190513-00244,0
I-B-XA1207672-190527-00396,0
I-B-XA1207672-190830-04725,0
I-B-XA1207672-190906-00440,0
I-B-XA1207672-190830-01816,0
I-B-XA1207672-190815-00219,0
I-B-XA1207672-190530-03901,0
I-B-XA1207672-190815-00090,0
I-B-XA1207672-190427-02095,0
I-B-XA1207672-190713-00468,0
I-B-XA1207672-190713-00646,0
I-B-XA1207672-190831-00345,0
I-B-XA1207672-190627-00863,0
I-B-XA1207672-190802-00404,0
I-B-XA1207672-190905-03960,0
I-B-XA1207672-190802-00550,0
I-B-XA1207672-190906-01774,0
I-B-XA1207672-190701-00615,0
I-B-XA1207672-190906-01449,0
I-B-XA1207672-190424-02818,0
I-B-XA1207672-190801-02084,0
I-B-XA1207672-190831-00166,0
I-B-XA1207672-190907-02246,0
I-B-XA1207672-190610-00336,0
I-B-XA1207672-190815-01072,0
I-B-XA1207672-190801-01536,0
